"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","48","74838","0.0-48.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=939.564420179544 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=550.8844201795439 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=737.7955798204562 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=349.1155798204561 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","74994","0.0-49.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.6800000000001 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=930.3931092541309 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=541.7131092541308 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=746.9668907458693 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=358.2868907458692 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","50","75573","0.0-50.0","","576.7999999821186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=930.3931092541309 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=541.7131092541308 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=746.9668907458693 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=358.2868907458692 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","false","true","true","181.68","4","479.23600000000005","91.71310925413079","2.02","1","0","","",""
"html-keyboard-response","51","76076","0.0-51.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=930.3931092541309 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=541.7131092541308 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=746.9668907458693 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=358.2868907458692 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","52","76231","0.0-52.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.6800000000001 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=922.0555538673917 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=533.3755538673917 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.3044461326084 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=366.6244461326084 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","76837","0.0-53.0","","603.3000000119209","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=922.0555538673917 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=533.3755538673917 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.3044461326084 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=366.6244461326084 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","false","true","true","181.68","4","479.23600000000005","83.37555386739162","1.83","1","0","","",""
"html-keyboard-response","54","77340","0.0-54.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=922.0555538673917 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=533.3755538673917 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.3044461326084 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=366.6244461326084 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","55","77497","0.0-55.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.6800000000001 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=914.4759580612651 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=525.7959580612651 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=762.884041938735 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=374.2040419387349 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","56","78070","0.0-56.0","","570.5","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=914.4759580612651 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=525.7959580612651 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=762.884041938735 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=374.2040419387349 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","false","false","true","181.68","4","479.23600000000005","75.7959580612651","1.67","1","0","","",""
"html-keyboard-response","57","78575","0.0-57.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=914.4759580612651 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=525.7959580612651 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=762.884041938735 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=374.2040419387349 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","58","78732","0.0-58.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=475.32 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=544.2254164193319 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=518.9054164193319 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.4145835806681 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=381.0945835806681 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","59","79314","0.0-59.0","","579.2999999821186","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=544.2254164193319 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=518.9054164193319 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.4145835806681 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=381.0945835806681 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","true","false","true","181.68","4","479.23600000000005","68.9054164193319","1.51","1","0","","",""
"html-keyboard-response","60","79817","0.0-60.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=544.2254164193319 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=518.9054164193319 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.4145835806681 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=381.0945835806681 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","61","79974","0.0-61.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.6800000000001 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=901.3212876539382 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=512.6412876539381 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=776.038712346062 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=387.3587123460619 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","62","80444","0.0-62.0","","466.90000000596046","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=901.3212876539382 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=512.6412876539381 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=776.038712346062 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=387.3587123460619 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","false","true","true","181.68","4","479.23600000000005","62.641287653938086","1.38","1","0","","",""
"html-keyboard-response","63","80947","0.0-63.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=901.3212876539382 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=512.6412876539381 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=776.038712346062 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=387.3587123460619 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,427.3192908147432 832.3000299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","81104","0.0-64.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=475.32 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=532.2666251399437 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=506.9466251399437 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=418.3733748600563 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=393.0533748600563 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,427.3192908147432 468.9400299097332,427.3192908147432"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","81697","0.0-65.0","","590.2000000178814","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.2666251399437 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=506.9466251399437 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=418.3733748600563 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=393.0533748600563 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,427.3192908147432 468.9400299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","true","true","true","181.68","4","479.23600000000005","56.94662513994371","1.25","1","0","","",""
"html-keyboard-response","66","82199","0.0-66.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=532.2666251399437 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=506.9466251399437 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=418.3733748600563 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=393.0533748600563 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,427.3192908147432 468.9400299097332,427.3192908147432"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","67","82353","0.0-67.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=475.32 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=527.0896592181307 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=501.76965921813064 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.55034078186935 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=398.23034078186936 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","82694","0.0-68.0","","338.10000002384186","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=527.0896592181307 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=501.76965921813064 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.55034078186935 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=398.23034078186936 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","true","false","true","181.68","4","479.23600000000005","51.76965921813064","1.14","1","0","","",""
"html-keyboard-response","69","83197","0.0-69.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=527.0896592181307 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=501.76965921813064 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.55034078186935 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=398.23034078186936 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,472.6807091852568 468.9400299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","70","83356","0.0-70.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.6800000000001 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=885.743326561937 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=497.06332656193695 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=791.6166734380631 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=402.93667343806305 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","71","83913","0.0-71.0","","554.3000000119209","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=885.743326561937 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=497.06332656193695 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=791.6166734380631 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=402.93667343806305 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","A47meOKIDYgLnxpl","","","false","false","true","181.68","4","479.23600000000005","47.06332656193694","1.03","1","0","","",""
"html-keyboard-response","72","84417","0.0-72.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=885.743326561937 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=497.06332656193695 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=791.6166734380631 cy=450 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.6800000000001 cy=402.93667343806305 r=22.680709185256777 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.6800000000001,450 845.0599700902669,472.6807091852568 832.3000299097332,472.6807091852568"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","84574","0.0-73.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=15.876496429679744 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=475.32 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=520.6814183705136 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=495.36141837051355 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.95858162948645 cy=450 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.32 cy=404.63858162948645 r=22.680709185256777 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.32,450 481.6999700902668,427.3192908147432 468.9400299097332,427.3192908147432"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
